time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,education_phase,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_mobile_child,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_c1_authorised_regulated_performance,reason_j1_authorised_interview,reason_c2_authorised_temp_reduced_timetable,reason_b_aea_education_off_site,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_k_aea_education_arranged_by_la,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_mob_perc,auth_excluded_perc,auth_performance_perc,auth_interview_perc,auth_part_time_perc,auth_other_perc,pa_perc,time_identifier
202425,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Secondary,24.4893617,20754.61702,6611239,6758891,147652,598456,402078,196378,232495,7357347,3155104,3238387,6393491,217748,279367,29160,1935,6743,143,0,25531,25620,161,2161,31257,21836,2,11522,57733,34585,21974,22478,14747,156452,2701,25,25543,91.8658723,8.134127696,5.464986224,2.669141472,3.797115998,0.396338517,0.305517736,2.126473034,0.200439098,0.036711603,0.026300241,0.091649884,0.001943635,0.347013672,0.002188289,0.029372001,0.424840639,0.348223347,22.9563474,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Secondary,18.90957447,21834.64894,7283758,7367156,83398,542411,380130,162281,218597,7909567,3491373,3589286,7080659,203099,255518,26912,39620,16913,3,0,10780,25733,324,1351,2976,13442,2,7433,43902,15147,3472,30958,15498,112249,3576,19,28674,93.14234268,6.857657316,4.805952083,2.051705232,3.230492896,0.340246185,0.391399428,1.419154803,0.195939929,0.045211072,0.500912376,0.213829657,3.79287513463126e-05,0.136290647,0.004096305,0.017080581,0.037625321,0.325340186,20.8303356,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,68.37765957,70771.80851,22738055,23138315,400260,2161161,1528666,632495,762944,25299476,10907521,11132816,22040337,697718,1040254,102584,2980,15939,1509,0,49320,135993,900,4435,174752,64980,1,30390,195414,96920,12555,65224,65226,494462,7583,72,75262,91.45768474,8.542315264,6.042283247,2.500032016,4.11176105,0.405478754,0.257807711,1.954435736,0.257815616,0.029972953,0.0117789,0.063001305,0.00596455,0.194944749,0.003557386,0.017530007,0.690733674,0.537532872,22.81771331,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Secondary,19.92553191,18602.67021,6029672,6149659,119987,628105,391050,237055,239808,6777764,2843875,2975519,5819394,210278,282234,30315,969,4677,162,0,20586,29734,172,877,21324,25931,0,7673,49343,28107,8933,27564,29530,177513,2448,21,21575,90.73285821,9.267141789,5.769601892,3.497539897,4.164116661,0.447271401,0.406682794,2.619049586,0.43568941,0.036118106,0.01429675,0.069005058,0.002390169,0.303728486,0.00253771,0.012939371,0.314617033,0.438699252,25.22671477,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Secondary,44.55319149,48695.6383,15543391,15783173,239782,1549049,738349,810700,602504,17332222,7320140,7676839,14996979,546412,475951,45625,24309,7656,37,8,50007,64959,818,2574,66401,69360,8,12662,133555,18467,5730,85468,56092,664546,4594,47,57306,91.06260582,8.937394178,4.259978899,4.677415279,2.746047218,0.263238031,0.493116232,3.83416506,0.323628442,0.026505546,0.140253223,0.044172063,0.000213475,0.288520422,0.004719533,0.014850952,0.383107255,0.374787491,24.50525992,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Secondary,8.989361702,9508.255319,3062445,3127697,65252,337240,193615,143625,111966,3464937,1456874,1509986,2966860,95585,130441,16635,732,622,182,0,15005,18503,120,449,10926,11665,0,2807,30929,15720,4131,11865,16381,115079,300,9,11348,90.2670669,9.732933095,5.587836085,4.14509701,3.764599472,0.480095309,0.342430468,3.321243647,0.472764728,0.008658166,0.021125925,0.017951264,0.005252621,0.433052607,0.003463266,0.012958389,0.315330409,0.534006823,24.62217861,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Secondary,18.78723404,14638.04255,4690590,4798302,107712,559592,356782,202810,133878,5357894,2256441,2318765,4575206,115384,255780,18688,1207,3710,182,0,20331,33037,415,853,22579,14210,0,11214,55806,23427,3055,17532,18494,163714,3070,19,17488,89.55574709,10.44425291,6.658996987,3.785255923,4.773890637,0.348793761,0.32721812,3.055566236,0.345172935,0.057298633,0.022527508,0.069243624,0.003396857,0.379458795,0.007745581,0.015920434,0.421415579,0.616604211,29.68487787,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Secondary,27.38829787,23563.71809,7514632,7643480,128848,564338,376956,187382,235905,8207818,3618286,3686922,7305208,209424,248015,35026,14117,24128,22,0,13861,32512,897,1090,7215,14195,0,14776,82617,16076,1184,9258,26481,142879,8764,30,30878,93.12438458,6.875615419,4.592645695,2.282969725,3.021692245,0.426739482,0.112794899,1.740767156,0.322631423,0.106776247,0.171994554,0.293963633,0.000268037,0.168875577,0.010928605,0.013280022,0.087903996,0.396110148,20.9157626,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,868,Secondary,13.84574468,9697.515957,3188514,3250593,62079,286103,206778,79325,127424,3536696,1507416,1562672,3070088,118426,149692,13266,3799,9378,226,0,6445,16745,101,943,6183,9199,0,10842,34181,4089,3768,8229,8998,58286,3812,14,12042,91.9104441,8.089555902,5.846643308,2.242912594,4.232537939,0.375095852,0.23267479,1.648035341,0.254418248,0.107784214,0.10741664,0.265162739,0.006390145,0.18223223,0.002855773,0.026663304,0.174824186,0.473464499,23.57353081,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Secondary,34.57446809,28192.29255,8765140,8965120,199980,951967,615676,336291,273057,9917087,4230263,4286777,8517040,248100,426363,40109,775,4287,554,10,41337,54083,302,1432,46424,31955,0,13401,107274,43987,3363,29313,24957,276413,5608,36,30796,90.40073965,9.599260347,6.208234333,3.391026014,4.299276592,0.404443361,0.295580749,2.787239842,0.25165656,0.056548864,0.007814795,0.04322842,0.005586318,0.41682603,0.003045249,0.014439724,0.468121334,0.545351674,26.47995123,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Secondary,11.42553191,6935.585106,2295931,2355032,59101,186717,120099,66618,77074,2541749,1096962,1125565,2222527,73404,77283,9442,5306,11724,1,0,6588,8472,66,740,477,9252,4,8106,32477,7778,1484,3731,3670,51176,8041,12,9932,92.65399534,7.346004661,4.725053497,2.620951164,3.040544129,0.371476491,0.146788688,2.013416746,0.144388765,0.316356965,0.208753893,0.461257189,3.93429878402628e-05,0.259191604,0.002596637,0.029113811,0.018766605,0.333313793,22.69728495,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Secondary,69.4021164,48916.96296,15885016,16178969,293953,1355443,936995,418448,474030,17534412,7639414,7810589,15450003,435013,697164,63045,6809,8736,140,0,50779,64865,579,1656,43222,36555,8,15832,171621,56510,13427,62478,39017,307971,8982,71,56686,92.26981207,7.73018793,5.343749194,2.386438735,3.975975927,0.359550123,0.356316482,1.756380539,0.222516729,0.051224985,0.038832212,0.04982203,0.00079843,0.289596252,0.003302078,0.009444286,0.246498143,0.369929713,21.41469255,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Secondary,15.84574468,14401.37234,4689305,4766564,77259,498715,217589,281126,175049,5265279,2220883,2322792,4543675,145630,122457,15672,5224,1576,31,0,30456,21446,575,374,19774,23745,0,3428,39303,9946,837,25616,29419,224121,1970,17,12963,90.52823222,9.471767783,4.132525551,5.339242232,2.325745701,0.297648045,0.486507932,4.256583554,0.558735824,0.037414921,0.099216015,0.029931937,0.000588763,0.578430887,0.010920599,0.007103137,0.375554648,0.40730985,25.91509914,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Secondary,7.613861386,8015.480198,2724841,2785912,61071,321002,214635,106367,86920,3106914,1298283,1347543,2645826,79015,152234,12803,832,1014,7,0,13580,19281,307,276,14301,18987,0,6643,21527,12142,1772,12103,7905,82826,3533,8,9491,89.66814015,10.33185985,6.908301936,3.42355791,4.899845956,0.412080927,0.389550531,2.665860722,0.254432533,0.113714123,0.026778984,0.032636887,0.000225304,0.437089665,0.009881188,0.008883413,0.460295972,0.62058364,28.49735216,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Secondary,22.73404255,21052.24468,6726794,6840528,113734,594851,450949,143902,192044,7435379,3233535,3318116,6551651,175143,320403,31138,1128,2137,350,0,18839,36683,362,617,39292,14259,0,12889,48547,28224,9815,23326,16901,100014,3661,23,25205,91.99972187,8.00027813,6.064909401,1.935368728,4.309168369,0.418781612,0.313716355,1.345109644,0.227305158,0.049237571,0.015170713,0.028740969,0.004707225,0.253369734,0.004868615,0.008298165,0.528446499,0.493357501,22.04792043,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Secondary,18.92063492,19159.57143,6214920,6310696,95776,658615,298726,359889,277860,6969311,2930463,3041941,5972404,242516,202820,20087,10025,7068,191,0,21740,27244,42,1542,7967,26432,0,11504,51524,4484,1832,29012,35344,292435,3098,19,22959,90.54978319,9.450216815,4.286306064,5.163910751,2.910187248,0.288220744,0.416282183,4.196038891,0.50713765,0.044452027,0.143844922,0.101416051,0.002740587,0.311939014,0.000602642,0.022125573,0.114315461,0.390913822,28.70856815,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Secondary,34.41489362,35131.79255,11001801,11175090,173289,1401670,665237,736433,477993,12576760,5158048,5439871,10597919,403882,390276,39055,34767,10897,218,0,72383,54597,341,1820,60883,56894,3,7191,80929,15909,12363,68259,74111,584852,9211,37,41183,88.85507873,11.14492127,5.289414762,5.855506506,3.103152163,0.310533078,0.542739147,4.650259685,0.589269414,0.073238259,0.276438447,0.086643937,0.001733356,0.575529787,0.00271135,0.014471136,0.484091292,0.434110216,32.15292369,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Secondary,16.88888889,15670.80423,5127333,5197606,70273,574276,227347,346929,220797,5771882,2393350,2531844,4925194,202139,142555,16710,7221,1886,57,8,32483,16767,63,382,9215,11120,0,2782,47019,8005,1347,29676,18658,293041,5554,18,18519,90.05045495,9.949545053,3.938871238,6.010673815,2.469818337,0.289506958,0.514147725,5.077044195,0.323256782,0.096225113,0.125106508,0.032675651,0.000987546,0.562780043,0.001091498,0.006618292,0.159653299,0.290494504,26.66508792,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Secondary,19.73796791,17166.70588,5601562,5696538,94976,522356,258959,263397,161749,6218894,2680052,2775843,5455895,145667,168618,14604,1103,2811,856,24,37530,20290,242,828,12053,29211,0,6001,42979,13234,3551,39928,16082,205135,2252,21,19565,91.60050002,8.399499975,4.164068402,4.235431574,2.711382442,0.234832753,0.642043424,3.298576885,0.258599037,0.036212227,0.017736273,0.045200963,0.013764505,0.603483513,0.003891367,0.013314265,0.193812598,0.326263802,25.47214477,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Secondary,12.81382979,14105.95213,4615454,4694341,78887,414249,257944,156305,228189,5108590,2152296,2247700,4399996,215458,183167,12741,4986,4315,1,4,18774,24766,265,492,8433,18799,0,6470,44834,4612,4172,23897,12731,118044,1633,14,15966,91.89112847,8.108871528,5.049221018,3.05965051,3.585470746,0.249403456,0.467780738,2.310696298,0.249207707,0.031965767,0.097600316,0.084465577,1.95748729101376e-05,0.367498664,0.005187341,0.009630837,0.165074903,0.484791302,23.18072897,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Secondary,13.92021277,10565.18085,3379606,3477688,98082,332623,229027,103596,132162,3810311,1602003,1661275,3263278,116328,156067,18722,468,3099,87,0,9841,14558,293,674,25218,8871,0,9840,58265,19179,1927,9195,15834,76630,1937,14,13300,91.2704501,8.729549898,6.010716711,2.718833187,4.095912381,0.491350968,0.241318884,2.011121927,0.41555663,0.050835745,0.012282462,0.081331944,0.002283278,0.258272881,0.007689661,0.017688845,0.66183574,0.38206855,23.68607955,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Secondary,10.71808511,9866.297872,3292439,3372822,80383,246730,145978,100752,120168,3619552,1567131,1613178,3180309,112130,103713,12815,2075,7675,0,0,2841,10625,94,810,5330,13912,0,16947,38524,8874,2126,6418,8038,85293,1003,11,12487,93.18341054,6.816589456,4.033040553,2.783548903,2.865354607,0.354049341,0.177314762,2.356451848,0.222071682,0.027710612,0.057327537,0.212042816,0,0.078490377,0.002597006,0.02237846,0.147255793,0.293544615,17.47563805,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Secondary,8.920212766,9930.68617,3241462,3278496,37034,341203,171700,169503,123177,3619699,1520786,1607594,3128380,113082,114722,13693,480,433,0,0,14581,23937,192,325,3337,8514,0,2660,21133,2150,2577,17470,10095,141549,389,9,11150,90.57371897,9.426281025,4.74348834,4.682792685,3.169379553,0.378291123,0.482636816,3.910518527,0.278890593,0.01074675,0.013260771,0.011962321,0,0.40282355,0.005304308,0.008978647,0.092189986,0.66129808,25.48689139,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Secondary,30.84574468,28490.06915,8634514,8851647,217133,927436,599457,327979,228563,9779083,4193641,4232157,8425798,208716,424172,39816,552,4388,231,0,38194,58874,116,2072,31042,31294,0,32692,106371,43792,2984,33626,19847,260461,14045,32,30829,90.51612508,9.48387492,6.129991943,3.353882977,4.337543714,0.40715474,0.343856372,2.663450141,0.20295359,0.143622873,0.005644701,0.044871283,0.002362185,0.390568318,0.001186205,0.021188081,0.317432626,0.602040089,27.67820354,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Secondary,9.978723404,7119.553191,2238709,2298149,59440,241027,100048,140979,84179,2539176,1059282,1102046,2161328,77381,56061,7722,6374,766,13,0,10288,14747,69,285,3723,17519,0,4445,24656,10246,2574,7207,6798,125616,1358,11,9085,90.50766863,9.49233137,3.940175868,5.552155502,2.207842229,0.304114406,0.283832235,4.947116702,0.267724648,0.053481917,0.251026317,0.030167267,0.000511977,0.405170811,0.002717417,0.011224114,0.146622369,0.580778961,26.88494652,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Secondary,19.7037037,14825.59788,4932364,5027749,95385,464617,340843,123774,175725,5492366,2376528,2391324,4767852,164512,254052,24521,900,1131,636,0,16514,22012,538,786,19753,9802,0,6959,49730,28309,585,13398,11213,97434,1729,20,16360,91.54067664,8.459323359,6.205759048,2.253564311,4.625547533,0.446456045,0.243938587,1.77398957,0.204156096,0.031480058,0.016386381,0.020592218,0.011579709,0.300671878,0.009795414,0.014310772,0.359644641,0.400774457,24.44839421,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Secondary,18.86170213,18774.40426,6159958,6268463,108505,583222,359528,223694,216794,6851685,2932309,3032387,5964696,195262,269356,25802,1278,1598,110,0,15863,34848,195,393,10085,27056,0,7827,53335,17465,2822,33584,21532,166493,2085,19,19856,91.48790407,8.51209593,5.247293184,3.264802746,3.931237353,0.3765789,0.490156801,2.429957011,0.314258463,0.030430471,0.018652346,0.02332273,0.001605445,0.231519692,0.002846015,0.005735815,0.147190071,0.508604818,23.81446354,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,857,Secondary,2.972677596,2800.497268,902271,923363,21092,71343,48543,22800,14977,994706,444857,444326,889183,13088,35458,4265,56,291,101,0,1528,3865,15,238,2726,3097,0,1109,9764,2694,4428,1156,1889,19348,407,4,3242,92.82773,7.172269997,4.880135437,2.29213456,3.56467137,0.428769908,0.116215243,1.945097345,0.189905359,0.040916613,0.005629804,0.029254875,0.010153754,0.153613228,0.001507983,0.023926668,0.274050825,0.388557021,18.57996019,Academic year
202425,Regional,E92000001,England,E12000002,North West,,,,Secondary,457.4042553,417302.516,136247437,138686468,2439031,13337521,7612796,5724725,5385017,152023989,64316865,67126964,131443829,4803608,5257852,562938,148967,80744,3877,4,480238,669604,6238,14597,387292,495725,11,195100,1174140,491126,82929,678932,581409,4380367,84017,478,460421,91.22669975,8.773300245,5.007628105,3.76567214,3.458567319,0.370295506,0.446595307,2.881365651,0.382445563,0.05526562,0.09798914,0.05311267,0.002550255,0.315896197,0.0041033,0.009601774,0.254757162,0.440459433,24.5340541,Academic year
202425,Regional,E92000001,England,E12000007,London,,,,Secondary,492.4255319,448343.6649,145623349,148382671,2759322,11900339,7257832,4642507,5136995,160283010,69132827,71797444,140930271,4693078,4962703,595513,313165,233343,2749,42,319107,648241,8551,29195,145072,552739,80,295040,1366929,437296,107238,392904,443917,3605855,199831,519,578879,92.57542081,7.424579187,4.528135577,2.896443609,3.096212755,0.371538443,0.245131409,2.249680113,0.276958238,0.12467385,0.19538253,0.145581868,0.001715091,0.199089723,0.005334938,0.018214657,0.090509905,0.404435255,22.31184226,Academic year
202425,Regional,E92000001,England,E12000009,South West,,,,Secondary,333.0478723,289404.8777,91324936,93312696,1987760,9612769,6422358,3190411,2896585,102925465,44027707,44711605,88739312,2585624,4501533,433487,24623,80546,4736,13,351443,535472,3967,18118,468332,299803,8,211134,1001319,400690,74806,297821,310961,2502388,79241,341,340269,90.66045609,9.339543912,6.239814413,3.099729498,4.373585293,0.421165938,0.289355992,2.431262273,0.302122512,0.076988722,0.023923137,0.07825663,0.004601388,0.341453886,0.003854245,0.01760303,0.455020534,0.520252204,25.96766037,Academic year
202425,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,416.8913043,355288.625,113402130,115292143,1890013,10722852,6564370,4158482,4298717,126014995,53754154,55750727,109504881,3897249,4646080,417362,161485,102441,3359,2,383709,542778,3391,18066,285689,284813,28,117937,1055830,381166,50239,451882,401468,3219508,85624,429,413577,91.49081266,8.509187339,5.209197524,3.299989815,3.686926306,0.331200267,0.358593832,2.554861031,0.318587482,0.067947469,0.128147448,0.081292706,0.002665556,0.304494715,0.00269095,0.014336389,0.226710321,0.430724931,24.79464644,Academic year
